A;RTSALEDATA;065;20221226 01:06;VALNET;
B;065;2995090;1;20221226 01:06;;;30;RIDLEY AVE;LEETON;2705;3047;M;20221121;20221219;215250;IN1;V;VACANT LAND;;IL1;;0;AS739247;
C;065;2995090;1;20221226 01:06;18/1053574;
D;065;2995090;1;20221226 01:06;P;;;;;;
D;065;2995090;1;20221226 01:06;P;;;;;;
D;065;2995090;1;20221226 01:06;V;;;;;;
D;065;2995090;1;20221226 01:06;V;;;;;;
B;065;3603135;2;20221226 01:06;;;39;MASSEY AVE;LEETON;2705;3404;M;20221202;20221219;227000;IN1;R;RESIDENCE;;IL1;;0;AS737428;
C;065;3603135;2;20221226 01:06;1/1166151;
D;065;3603135;2;20221226 01:06;P;;;;;;
D;065;3603135;2;20221226 01:06;V;;;;;;
B;065;536727;3;20221226 01:06;;;15;PURDON ST;WHITTON;2705;1012;M;20221128;20221220;120000;RU5;R;RESIDENCE;;AAH;;0;AS741908;
C;065;536727;3;20221226 01:06;17/3/2757;
D;065;536727;3;20221226 01:06;P;;;;;;
D;065;536727;3;20221226 01:06;V;;;;;;
D;065;536727;3;20221226 01:06;V;;;;;;
B;065;539086;4;20221226 01:06;;;12;TEAK ST;LEETON;2705;708.2;M;20221024;20221216;375000;R1;R;RESIDENCE;;AAS;;0;AS731106;
C;065;539086;4;20221226 01:06;8/76/758606;
D;065;539086;4;20221226 01:06;P;;;;;;
D;065;539086;4;20221226 01:06;P;;;;;;
D;065;539086;4;20221226 01:06;V;;;;;;
B;065;537045;5;20221226 01:06;;;4;BANKSIA AVE;LEETON;2705;1233;M;20221201;20221221;420000;R1;R;RESIDENCE;;AAS;;0;AS748144;
C;065;537045;5;20221226 01:06;30/57/758606;
D;065;537045;5;20221226 01:06;P;;;;;;
D;065;537045;5;20221226 01:06;V;;;;;;
B;065;537051;6;20221226 01:06;;;16;BANKSIA AVE;LEETON;2705;1258;M;20221130;20221221;325000;R1;R;RESIDENCE;;AAS;;0;AS751681;
C;065;537051;6;20221226 01:06;16/59/758606;
D;065;537051;6;20221226 01:06;P;;;;;;
D;065;537051;6;20221226 01:06;V;;;;;;
D;065;537051;6;20221226 01:06;V;;;;;;
B;065;538055;7;20221226 01:06;;;22;JACARANDA AVE;LEETON;2705;727.2;M;20221202;20221219;337000;R1;R;RESIDENCE;;AAS;;0;AS740271;
C;065;538055;7;20221226 01:06;4/86/758606;
D;065;538055;7;20221226 01:06;P;;;;;;
D;065;538055;7;20221226 01:06;V;;;;;;
B;065;540407;8;20221226 01:06;FARM 1034;;1145;BOUNDARY RD;MURRAMI;2705;242.2;H;20221004;20221219;1980000;RU1;3;FARM;;RRR;;0;AS740220;
C;065;540407;8;20221226 01:06;365/720207;
D;065;540407;8;20221226 01:06;P;;;;;;
D;065;540407;8;20221226 01:06;P;;;;;;
D;065;540407;8;20221226 01:06;P;;;;;;
D;065;540407;8;20221226 01:06;P;;;;;;
D;065;540407;8;20221226 01:06;V;;;;;;
D;065;540407;8;20221226 01:06;V;;;;;;
B;065;538607;9;20221226 01:06;;;101;PALM AVE;LEETON;2705;967.5;M;20221208;20221222;575000;R3;R;RESIDENCE;;AAA;;0;AS753487;
C;065;538607;9;20221226 01:06;20/48/758606;
D;065;538607;9;20221226 01:06;P;;;;;;
D;065;538607;9;20221226 01:06;V;;;;;;
D;065;538607;9;20221226 01:06;V;;;;;;
B;065;538834;10;20221226 01:06;;;57;RAILWAY AVE;LEETON;2705;600.7;M;20221209;20221221;260000;R1;R;RESIDENCE;;AAS;;0;AS749823;
C;065;538834;10;20221226 01:06;23/238830;
D;065;538834;10;20221226 01:06;P;;;;;;
D;065;538834;10;20221226 01:06;P;;;;;;
D;065;538834;10;20221226 01:06;V;;;;;;
B;065;540954;11;20221226 01:06;;;47;DEMPSEY RD;LEETON;2705;4000;M;20221018;20221216;950000;RU1;R;RESIDENCE;;HOM;;0;AS735134;
C;065;540954;11;20221226 01:06;791/44589;
D;065;540954;11;20221226 01:06;P;;;;;;
D;065;540954;11;20221226 01:06;P;;;;;;
D;065;540954;11;20221226 01:06;V;;;;;;
B;065;3716802;12;20221226 01:06;;;123;PETERSHAM RD;LEETON;2705;1128;M;20221208;20221221;170000;R2;V;VACANT LAND;;ALD;;0;AS747924;
C;065;3716802;12;20221226 01:06;3/1187762;
D;065;3716802;12;20221226 01:06;P;;;;;;
D;065;3716802;12;20221226 01:06;V;;;;;;
D;065;3716802;12;20221226 01:06;V;;;;;;
B;065;3703758;13;20221226 01:06;;;7;NORMAN CL;LEETON;2705;1006;M;20221205;20221222;415000;R2;R;RESIDENCE;;AGC;;0;AS756197;
C;065;3703758;13;20221226 01:06;88/1183729;
D;065;3703758;13;20221226 01:06;P;;;;;;
D;065;3703758;13;20221226 01:06;P;;;;;;
D;065;3703758;13;20221226 01:06;V;;;;;;
D;065;3703758;13;20221226 01:06;V;;;;;;
B;065;4462291;14;20221226 01:06;;;30;TULIPWOOD RD;LEETON;2705;;;20220218;20221222;140000;;V;VACANT LAND;;;;0;AS757656;
C;065;4462291;14;20221226 01:06;91/1289099;
D;065;4462291;14;20221226 01:06;P;;;;;;
D;065;4462291;14;20221226 01:06;P;;;;;;
D;065;4462291;14;20221226 01:06;V;;;;;;
Z;74;14;14;44;
